center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[ 150.    3. 1049.    2.   81.   60.   36.  144.],28,149,0,['PRODUCT'],40,5,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1049],['after\\n\\n\\n\\ndischarge']
[ 150.    3. 1049.    2.   81.   60.   36.  144.],28,150,0,['FAC'],40,5,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1049],['medications\\n\\n\\n\\nand']
[ 150.    3. 1049.    2.   81.   60.   36.  144.],28,151,0,['ORG'],40,5,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1049],['ways.\\n\\n\\n\\nQ']
[ 150.    3. 1049.    2.   81.   60.   36.  144.],28,152,0,['ORG'],40,5,['What is your social security number?\\n\\nA    '],[1070],['number?\\n\\nA']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,155,1,['FAC'],40,8,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1083],['Roswell Park']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,156,1,['PERSON'],40,8,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1083],['completely\\n\\n\\n\\nbecome']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,157,1,['PRODUCT'],40,8,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1083],['center?\\n\\n\\n\\nA']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,158,2,['DATE'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Seven-day']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,160,3,['GPE'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Roswell']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,161,4,['ORDINAL'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['first']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,163,4,['CARDINAL'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],"['of\\n\\n\\n\\nabout 10,000']"
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",29,164,5,['GPE'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Roswell']
[ 159.   10. 1109.    3.   17.   58.   34.   34.],30,153,1,['CARDINAL'],40,5,['859-34-1544\\n\\nQ    '],[1077],['859']
[ 159.   10. 1109.    3.   17.   58.   34.   34.],30,154,2,['SOCIAL_SECURITY_NUMBER'],40,5,['859-34-1544\\n\\nQ    '],[1077],['859-34-1544']
[ 159.   10. 1109.    3.   17.   58.   34.   34.],30,159,3,['GPE'],40,5,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Adventist']
[ 159.   10. 1109.    3.   17.   58.   34.   34.],30,162,4,['CARDINAL'],40,5,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['30']
[ 159.   10. 1109.    3.   17.   58.   34.   34.],30,165,5,['ORG'],40,5,"['So, Cooper could you please share your nationality?\\n\\nA    ']",[1198],['Cooper']
[ 166.    2. 1198.    9.   38.   48.   60.  147.],31,166,0,['ORG'],40,4,"['So, Cooper could you please share your nationality?\\n\\nA    ']",[1198],['nationality?\\n\\nA    ']
[ 166.    2. 1198.    9.   38.   48.   60.  147.],31,167,1,['ORDINAL'],40,4,['I just said a term for the first time.\\n\\n\\n\\nCessation.  '],[1210],['first']
[ 166.    2. 1198.    9.   38.   48.   60.  147.],31,168,1,['PRODUCT'],40,4,"['means,\\n\\n\\n\\nsimply?\\n\\n\\n\\nA    ']",[1227],"['means,\\n\\n\\n\\nsimply?\\n\\n\\n\\nA']"
[ 166.    2. 1198.    9.   38.   48.   60.  147.],31,169,1,['FAC'],40,4,"['You know, cessation is discontinuing the\\n\\n\\n\\nbehavior, in this case the behavior of smoking, which is\\n\\n\\n\\na struggle for most smokers because of nicotine\\n\\n\\n\\naddiction.  ']",[1232],['is\\n\\n\\n\\na']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,170,0,['FAC'],40,8,['And so developing treatments to help smokers\\n\\n\\n\\novercome their nicotine dependence.\\n\\n\\n\\nQ    '],[1259],['smokers\\n\\n\\n\\novercome']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,171,0,['PRODUCT'],40,8,['And so developing treatments to help smokers\\n\\n\\n\\novercome their nicotine dependence.\\n\\n\\n\\nQ    '],[1259],['dependence.\\n\\n\\n\\nQ    ']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,172,0,['ORG'],40,8,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1270],['you\\n\\n\\n\\ndeveloped']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,173,0,['CARDINAL'],40,8,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1270],['quit\\n\\n\\n\\nline']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,174,0,['LOC'],40,8,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1270],['New York.\\n\\n\\n\\nA']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,175,0,['PERSON'],40,8,"[""That's right.\\n\\n\\n\\nQ    ""]",[1296],['right.\\n\\n\\n\\nQ    ']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,176,0,['ORG'],40,8,"['In addition to assisting smokers trying to quit\\n\\n\\n\\nsmoking, have you also done research into cigarette\\n\\n\\n\\ndesign, the qualities of cigarettes that make them\\n\\n\\n\\naddictive, youth marketing, and other topics, all\\n\\n\\n\\nrelated to cigarettes?\\n\\n\\n\\nA    Yes.  ']",[1300],['quit\\n\\n\\n\\nsmoking']
[ 173.    4. 1270.    0.   63.   33.   49.  156.],32,177,0,['PERSON'],40,8,"['In addition to assisting smokers trying to quit\\n\\n\\n\\nsmoking, have you also done research into cigarette\\n\\n\\n\\ndesign, the qualities of cigarettes that make them\\n\\n\\n\\naddictive, youth marketing, and other topics, all\\n\\n\\n\\nrelated to cigarettes?\\n\\n\\n\\nA    Yes.  ']",[1300],['cigarettes?\\n\\n\\n\\nA    ']
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,178,0,['ORG'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['you\\n\\n\\n\\nknow']
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,179,0,['PERSON'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['what\\n\\n\\n\\nproducts']
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,180,0,['ORG'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['on\\n\\n\\n\\ntheir']
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,181,0,['PERSON'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],"[""making.\\n\\n\\n\\nI've""]"
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,182,0,['DATE'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['hard\\n\\n\\n\\nto']
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,183,0,['ORG'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['deliver\\n\\n\\n\\nnicotine']
[ 180.    7. 1359.    9.   64.   85.   63.  151.],33,184,0,['PERSON'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['hard\\n\\n\\n\\nto']
"[1.860e+02 4.000e+00 1.433e+03 1.000e+00 1.000e+01 8.200e+01 6.500e+01
 1.920e+02]",34,185,1,['CARDINAL'],40,2,"[""think we're one of the few in the country\\n\\n\\n\\nactually outside the cigarette industry where we started\\n\\n\\n\\nto collect the products from all over the country,\\n\\n\\n\\nactually all over the world, comparing the product\\n\\n\\n\\ndesigns across different companies, different brands,\\n\\n\\n\\nhow the product brands changed year to year, and how\\n\\n\\n\\nsome of those design changes affected how people""]",[1433],['one']
"[1.860e+02 4.000e+00 1.433e+03 1.000e+00 1.000e+01 8.200e+01 6.500e+01
 1.920e+02]",34,186,2,['DATE'],40,2,"[""think we're one of the few in the country\\n\\n\\n\\nactually outside the cigarette industry where we started\\n\\n\\n\\nto collect the products from all over the country,\\n\\n\\n\\nactually all over the world, comparing the product\\n\\n\\n\\ndesigns across different companies, different brands,\\n\\n\\n\\nhow the product brands changed year to year, and how\\n\\n\\n\\nsome of those design changes affected how people""]",[1433],['year to year']
[ 190.    8. 1499.    9.   66.   31.   62.  167.],35,187,0,['ORG'],40,5,['smoked.\\n\\n\\n\\nAnd that lab is still in existence today.  '],[1489],['smoked.\\n\\n\\n\\nAnd']
[ 190.    8. 1499.    9.   66.   31.   62.  167.],35,188,1,['DATE'],40,5,['smoked.\\n\\n\\n\\nAnd that lab is still in existence today.  '],[1489],['today']
[ 190.    8. 1499.    9.   66.   31.   62.  167.],35,190,1,['ORG'],40,5,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1499],['the National Cancer\\n\\n\\n\\nInstitute']
[ 190.    8. 1499.    9.   66.   31.   62.  167.],35,191,2,['DATE'],40,5,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1499],"[""the mid 90's""]"
[ 190.    8. 1499.    9.   66.   31.   62.  167.],35,192,2,['ORG'],40,5,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['related\\n\\n\\n\\nto']
[ 194.    5. 1545.   10.   53.   18.   60.   94.],36,189,0,['PERSON'],40,6,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1499],['I\\n\\n\\n\\nset']
[ 194.    5. 1545.   10.   53.   18.   60.   94.],36,193,0,['NORP'],40,6,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['journals?\\n\\nQ']
[ 194.    5. 1545.   10.   53.   18.   60.   94.],36,194,1,['PERSON'],40,6,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['Robert Patterson']
[ 194.    5. 1545.   10.   53.   18.   60.   94.],36,195,1,['PERSON'],40,6,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['jury?\\n\\nA    ']
[ 194.    5. 1545.   10.   53.   18.   60.   94.],36,196,2,['ORG'],40,6,"['I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\\n\\nA    ']",[1581],['Detroit Receiving Hospital']
[ 194.    5. 1545.   10.   53.   18.   60.   94.],36,197,3,['DATE'],40,6,"['I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\\n\\nA    ']",[1581],"['Jan 12, 1979']"
[ 200.    2. 1672.   10.   77.   84.   53.  158.],37,198,0,['PERSON'],40,4,"[""So I've published about 420\\n\\n\\n\\npeer-reviewed scientific articles, many chapters in\\n\\n\\n\\nbooks, and that kind of thing as well.\\n\\n\\n\\nQ    ""]",[1625],['well.\\n\\n\\n\\nQ    ']
[ 200.    2. 1672.   10.   77.   84.   53.  158.],37,199,0,['NORP'],40,4,"['for\\n\\n\\n\\nscientists and public health officials like yourself,\\n\\n\\n\\nhave']",[1665],['for\\n\\n\\n\\nscientists']
[ 200.    2. 1672.   10.   77.   84.   53.  158.],37,200,0,['PERSON'],40,4,"['you also published chapters in books related\\n\\n\\n\\nspecifically to cigarette design, nicotine addiction?\\n\\n\\n\\nA    ']",[1672],['related\\n\\n\\n\\nspecifically']
[ 200.    2. 1672.   10.   77.   84.   53.  158.],37,201,0,['PERSON'],40,4,"['you also published chapters in books related\\n\\n\\n\\nspecifically to cigarette design, nicotine addiction?\\n\\n\\n\\nA    ']",[1672],['addiction?\\n\\n\\n\\nA    ']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,202,0,['PERSON'],40,9,"[""I've been invited to do chapters\\n\\n\\n\\noccasionally for books.  ""]",[1689],['chapters\\n\\n\\n\\noccasionally']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,203,1,['CARDINAL'],40,9,"[""I've probably done about 30 of\\n\\n\\n\\nthose.  ""]",[1700],['about 30']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,204,1,['ORG'],40,9,"['Those include monographs, you know, the National\\n\\n\\n\\nCancer Institute, the Surgeon General.  ']",[1709],['the National\\n\\n\\n\\nCancer Institute']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,205,2,['ORG'],40,9,"['Those include monographs, you know, the National\\n\\n\\n\\nCancer Institute, the Surgeon General.  ']",[1709],['the Surgeon General']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,206,2,['ORG'],40,9,"[""I've written\\n\\n\\n\\nsections of Surgeon Generals' reports in the past.  ""]",[1725],['written\\n\\n\\n\\nsections']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,208,2,['ORG'],40,9,"[""I've\\n\\n\\n\\ndone chapters for encyclopedias on different aspects of\\n\\n\\n\\ncigarette smoking, including cigarette design, tobacco\\n\\n\\n\\nproduct marketing.\\n\\n\\n\\nQ    ""]",[1738],['tobacco\\n\\n\\n\\nproduct marketing.\\n\\n\\n\\nQ    ']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,209,2,['ORG'],40,9,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['some\\n\\n\\n\\nspecific']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,210,2,['ORG'],40,9,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['the\\n\\n\\n\\ngovernment']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],38,211,3,['ORG'],40,9,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['the National Cancer Institute']
[ 212.    7. 1758.   10.   56.   70.   40.   78.],39,207,1,['ORG'],40,3,"[""I've written\\n\\n\\n\\nsections of Surgeon Generals' reports in the past.  ""]",[1725],"[""Surgeon Generals'""]"
[ 212.    7. 1758.   10.   56.   70.   40.   78.],39,212,1,['PERSON'],40,3,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['NCI?\\n\\n\\n\\nA    ']
[ 212.    7. 1758.   10.   56.   70.   40.   78.],39,213,2,['ORG'],40,3,"['The National Cancer Institute is part of our""']",[1801],['The National Cancer Institute']
