center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[ 149.    3. 1025.    2.   79.   59.   36.  143.],28,148,0,['PRODUCT'],40,5,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1025],['after\\n\\n\\n\\ndischarge']
[ 149.    3. 1025.    2.   79.   59.   36.  143.],28,149,0,['FAC'],40,5,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1025],['medications\\n\\n\\n\\nand']
[ 149.    3. 1025.    2.   79.   59.   36.  143.],28,150,0,['ORG'],40,5,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1025],['ways.\\n\\n\\n\\nQ']
[ 149.    3. 1025.    2.   79.   59.   36.  143.],28,151,0,['ORG'],40,5,['What is your social security number?\\n\\nA    '],[1046],['number?\\n\\nA']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,154,1,['FAC'],40,8,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1059],['Roswell Park']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,155,1,['PERSON'],40,8,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1059],['completely\\n\\n\\n\\nbecome']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,156,1,['PRODUCT'],40,8,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1059],['center?\\n\\n\\n\\nA']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,157,2,['DATE'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],['Seven-day']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,159,3,['GPE'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],['Roswell']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,160,4,['ORDINAL'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],['first']
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,162,4,['CARDINAL'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],"['of\\n\\n\\n\\nabout 10,000']"
"[1.570e+02 1.000e+01 1.085e+03 1.000e+00 1.700e+01 5.700e+01 3.400e+01
 1.000e+02]",29,163,5,['GPE'],40,8,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],['Roswell']
[ 158.   10. 1085.    3.   17.   57.   34.   33.],30,152,1,['CARDINAL'],40,5,['859-34-1544\\n\\nQ    '],[1053],['859']
[ 158.   10. 1085.    3.   17.   57.   34.   33.],30,153,2,['SOCIAL_SECURITY_NUMBER'],40,5,['859-34-1544\\n\\nQ    '],[1053],['859-34-1544']
[ 158.   10. 1085.    3.   17.   57.   34.   33.],30,158,3,['GPE'],40,5,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],['Adventist']
[ 158.   10. 1085.    3.   17.   57.   34.   33.],30,161,4,['CARDINAL'],40,5,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1085],['30']
[ 158.   10. 1085.    3.   17.   57.   34.   33.],30,164,5,['ORG'],40,5,"['So, Cooper could you please share your nationality?\\n\\nA    ']",[1174],['Cooper']
[ 165.    2. 1174.    9.   38.   47.   59.  146.],31,165,0,['ORG'],40,4,"['So, Cooper could you please share your nationality?\\n\\nA    ']",[1174],['nationality?\\n\\nA    ']
[ 165.    2. 1174.    9.   38.   47.   59.  146.],31,166,1,['ORDINAL'],40,4,['I just said a term for the first time.\\n\\n\\n\\nCessation.  '],[1186],['first']
[ 165.    2. 1174.    9.   38.   47.   59.  146.],31,167,1,['PRODUCT'],40,4,"['means,\\n\\n\\n\\nsimply?\\n\\n\\n\\nA    ']",[1203],"['means,\\n\\n\\n\\nsimply?\\n\\n\\n\\nA']"
[ 165.    2. 1174.    9.   38.   47.   59.  146.],31,168,1,['FAC'],40,4,"['You know, cessation is discontinuing the\\n\\n\\n\\nbehavior, in this case the behavior of smoking, which is\\n\\n\\n\\na struggle for most smokers because of nicotine\\n\\n\\n\\naddiction.  ']",[1208],['is\\n\\n\\n\\na']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,169,0,['FAC'],40,8,['And so developing treatments to help smokers\\n\\n\\n\\novercome their nicotine dependence.\\n\\n\\n\\nQ    '],[1235],['smokers\\n\\n\\n\\novercome']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,170,0,['PRODUCT'],40,8,['And so developing treatments to help smokers\\n\\n\\n\\novercome their nicotine dependence.\\n\\n\\n\\nQ    '],[1235],['dependence.\\n\\n\\n\\nQ    ']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,171,0,['ORG'],40,8,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1246],['you\\n\\n\\n\\ndeveloped']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,172,0,['CARDINAL'],40,8,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1246],['quit\\n\\n\\n\\nline']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,173,0,['LOC'],40,8,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1246],['New York.\\n\\n\\n\\nA']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,174,0,['PERSON'],40,8,"[""That's right.\\n\\n\\n\\nQ    ""]",[1272],['right.\\n\\n\\n\\nQ    ']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,175,0,['ORG'],40,8,"['In addition to assisting smokers trying to quit\\n\\n\\n\\nsmoking, have you also done research into cigarette\\n\\n\\n\\ndesign, the qualities of cigarettes that make them\\n\\n\\n\\naddictive, youth marketing, and other topics, all\\n\\n\\n\\nrelated to cigarettes?\\n\\n\\n\\nA    Yes.  ']",[1276],['quit\\n\\n\\n\\nsmoking']
[ 172.    4. 1246.    0.   61.   32.   48.  156.],32,176,0,['PERSON'],40,8,"['In addition to assisting smokers trying to quit\\n\\n\\n\\nsmoking, have you also done research into cigarette\\n\\n\\n\\ndesign, the qualities of cigarettes that make them\\n\\n\\n\\naddictive, youth marketing, and other topics, all\\n\\n\\n\\nrelated to cigarettes?\\n\\n\\n\\nA    Yes.  ']",[1276],['cigarettes?\\n\\n\\n\\nA    ']
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,177,0,['ORG'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],['you\\n\\n\\n\\nknow']
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,178,0,['PERSON'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],['what\\n\\n\\n\\nproducts']
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,179,0,['ORG'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],['on\\n\\n\\n\\ntheir']
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,180,0,['PERSON'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],"[""making.\\n\\n\\n\\nI've""]"
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,181,0,['DATE'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],['hard\\n\\n\\n\\nto']
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,182,0,['ORG'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],['deliver\\n\\n\\n\\nnicotine']
[ 179.    7. 1335.    9.   62.   83.   62.  150.],33,183,0,['PERSON'],40,7,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1335],['hard\\n\\n\\n\\nto']
[ 184.    4. 1409.    0.   10.   80.   64.  151.],34,184,1,['CARDINAL'],40,2,"[""think we're one of the few in the country\\n\\n\\n\\nactually outside the cigarette industry where we started\\n\\n\\n\\nto collect the products from all over the country,\\n\\n\\n\\nactually all over the world, comparing the product\\n\\n\\n\\ndesigns across different companies, different brands,\\n\\n\\n\\nhow the product brands changed year to year, and how\\n\\n\\n\\nsome of those design changes affected how people""]",[1409],['one']
[ 184.    4. 1409.    0.   10.   80.   64.  151.],34,185,2,['DATE'],40,2,"[""think we're one of the few in the country\\n\\n\\n\\nactually outside the cigarette industry where we started\\n\\n\\n\\nto collect the products from all over the country,\\n\\n\\n\\nactually all over the world, comparing the product\\n\\n\\n\\ndesigns across different companies, different brands,\\n\\n\\n\\nhow the product brands changed year to year, and how\\n\\n\\n\\nsome of those design changes affected how people""]",[1409],['year to year']
[ 189.    8. 1475.    9.   64.   30.   61.  166.],35,186,0,['ORG'],40,5,['smoked.\\n\\n\\n\\nAnd that lab is still in existence today.  '],[1465],['smoked.\\n\\n\\n\\nAnd']
[ 189.    8. 1475.    9.   64.   30.   61.  166.],35,187,1,['DATE'],40,5,['smoked.\\n\\n\\n\\nAnd that lab is still in existence today.  '],[1465],['today']
[ 189.    8. 1475.    9.   64.   30.   61.  166.],35,189,1,['ORG'],40,5,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1475],['the National Cancer\\n\\n\\n\\nInstitute']
[ 189.    8. 1475.    9.   64.   30.   61.  166.],35,190,2,['DATE'],40,5,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1475],"[""the mid 90's""]"
[ 189.    8. 1475.    9.   64.   30.   61.  166.],35,191,2,['ORG'],40,5,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1521],['related\\n\\n\\n\\nto']
[ 193.    5. 1521.   10.   52.   17.   59.   93.],36,188,0,['PERSON'],40,6,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1475],['I\\n\\n\\n\\nset']
[ 193.    5. 1521.   10.   52.   17.   59.   93.],36,192,0,['NORP'],40,6,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1521],['journals?\\n\\nQ']
[ 193.    5. 1521.   10.   52.   17.   59.   93.],36,193,1,['PERSON'],40,6,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1521],['Robert Patterson']
[ 193.    5. 1521.   10.   52.   17.   59.   93.],36,194,1,['PERSON'],40,6,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1521],['jury?\\n\\nA    ']
[ 193.    5. 1521.   10.   52.   17.   59.   93.],36,195,2,['ORG'],40,6,"['I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\\n\\nA    ']",[1557],['Detroit Receiving Hospital']
[ 193.    5. 1521.   10.   52.   17.   59.   93.],36,196,3,['DATE'],40,6,"['I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\\n\\nA    ']",[1557],"['Jan 12, 1979']"
[ 199.    2. 1648.   10.   75.   82.   52.  158.],37,197,0,['PERSON'],40,4,"[""So I've published about 420\\n\\n\\n\\npeer-reviewed scientific articles, many chapters in\\n\\n\\n\\nbooks, and that kind of thing as well.\\n\\n\\n\\nQ    ""]",[1601],['well.\\n\\n\\n\\nQ    ']
[ 199.    2. 1648.   10.   75.   82.   52.  158.],37,198,0,['NORP'],40,4,"['for\\n\\n\\n\\nscientists and public health officials like yourself,\\n\\n\\n\\nhave']",[1641],['for\\n\\n\\n\\nscientists']
[ 199.    2. 1648.   10.   75.   82.   52.  158.],37,199,0,['PERSON'],40,4,"['you also published chapters in books related\\n\\n\\n\\nspecifically to cigarette design, nicotine addiction?\\n\\n\\n\\nA    ']",[1648],['related\\n\\n\\n\\nspecifically']
[ 199.    2. 1648.   10.   75.   82.   52.  158.],37,200,0,['PERSON'],40,4,"['you also published chapters in books related\\n\\n\\n\\nspecifically to cigarette design, nicotine addiction?\\n\\n\\n\\nA    ']",[1648],['addiction?\\n\\n\\n\\nA    ']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,201,0,['PERSON'],40,9,"[""I've been invited to do chapters\\n\\n\\n\\noccasionally for books.  ""]",[1665],['chapters\\n\\n\\n\\noccasionally']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,202,1,['CARDINAL'],40,9,"[""I've probably done about 30 of\\n\\n\\n\\nthose.  ""]",[1676],['about 30']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,203,1,['ORG'],40,9,"['Those include monographs, you know, the National\\n\\n\\n\\nCancer Institute, the Surgeon General.  ']",[1685],['the National\\n\\n\\n\\nCancer Institute']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,204,2,['ORG'],40,9,"['Those include monographs, you know, the National\\n\\n\\n\\nCancer Institute, the Surgeon General.  ']",[1685],['the Surgeon General']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,205,2,['ORG'],40,9,"[""I've written\\n\\n\\n\\nsections of Surgeon Generals' reports in the past.  ""]",[1701],['written\\n\\n\\n\\nsections']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,207,2,['ORG'],40,9,"[""I've\\n\\n\\n\\ndone chapters for encyclopedias on different aspects of\\n\\n\\n\\ncigarette smoking, including cigarette design, tobacco\\n\\n\\n\\nproduct marketing.\\n\\n\\n\\nQ    ""]",[1714],['tobacco\\n\\n\\n\\nproduct marketing.\\n\\n\\n\\nQ    ']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,208,2,['ORG'],40,9,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1734],['some\\n\\n\\n\\nspecific']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,209,2,['ORG'],40,9,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1734],['the\\n\\n\\n\\ngovernment']
[ 203.    6. 1685.    9.   55.   58.   41.  167.],38,210,3,['ORG'],40,9,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1734],['the National Cancer Institute']
[ 211.    7. 1734.   10.   54.   68.   40.   77.],39,206,1,['ORG'],40,3,"[""I've written\\n\\n\\n\\nsections of Surgeon Generals' reports in the past.  ""]",[1701],"[""Surgeon Generals'""]"
[ 211.    7. 1734.   10.   54.   68.   40.   77.],39,211,1,['PERSON'],40,3,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1734],['NCI?\\n\\n\\n\\nA    ']
[ 211.    7. 1734.   10.   54.   68.   40.   77.],39,212,2,['ORG'],40,3,"['The National Cancer Institute is part of our""']",[1777],['The National Cancer Institute']
