center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,150,0,['FAC'],11,19,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1049],['medications\\n\\n\\n\\nand']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,151,0,['ORG'],11,19,['We follow them after\\n\\n\\n\\ndischarge and offer them basically access to medications\\n\\n\\n\\nand follow-up support in a variety of ways.\\n\\n\\n\\nQ    '],[1049],['ways.\\n\\n\\n\\nQ']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,152,0,['ORG'],11,19,['What is your social security number?\\n\\nA    '],[1070],['number?\\n\\nA']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,153,1,['CARDINAL'],11,19,['859-34-1544\\n\\nQ    '],[1077],['859']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,154,2,['SOCIAL_SECURITY_NUMBER'],11,19,['859-34-1544\\n\\nQ    '],[1077],['859-34-1544']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,155,3,['FAC'],11,19,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1083],['Roswell Park']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,156,3,['PERSON'],11,19,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1083],['completely\\n\\n\\n\\nbecome']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,157,3,['PRODUCT'],11,19,['And while at Roswell Park did you completely\\n\\n\\n\\nbecome the director of the tobacco cessation center?\\n\\n\\n\\nA    '],[1083],['center?\\n\\n\\n\\nA']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,158,4,['DATE'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Seven-day']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,159,5,['GPE'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Adventist']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,160,6,['GPE'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Roswell']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,161,7,['ORDINAL'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['first']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,162,8,['CARDINAL'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['30']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,163,8,['CARDINAL'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],"['of\\n\\n\\n\\nabout 10,000']"
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,164,9,['GPE'],11,19,"['They used to have\\n\\n\\n\\nthe Seven-day Adventist program come in once a year to\\n\\n\\n\\nrun clinics at Roswell when I first arrived there, and\\n\\n\\n\\nso I established stop smoking clinics for patients and\\n\\n\\n\\noperated those personally for 30 years.\\n\\n\\n\\nSo I probably have personally taken care of\\n\\n\\n\\nabout 10,000 or more smokers, running the clinics when I\\n\\n\\n\\nwas at Roswell, and then we set up the quit line to\\n\\n\\n\\nbasically make it easier.  ']",[1109],['Roswell']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,165,10,['ORG'],11,19,"['So, Cooper could you please share your nationality?\\n\\nA    ']",[1198],['Cooper']
"[1.580e+02 1.000e+01 1.109e+03 1.000e+00 1.700e+01 5.800e+01 3.400e+01
 1.010e+02]",7,166,10,['ORG'],11,19,"['So, Cooper could you please share your nationality?\\n\\nA    ']",[1198],['nationality?\\n\\nA    ']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,167,1,['ORDINAL'],11,18,['I just said a term for the first time.\\n\\n\\n\\nCessation.  '],[1210],['first']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,168,1,['PRODUCT'],11,18,"['means,\\n\\n\\n\\nsimply?\\n\\n\\n\\nA    ']",[1227],"['means,\\n\\n\\n\\nsimply?\\n\\n\\n\\nA']"
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,169,1,['FAC'],11,18,"['You know, cessation is discontinuing the\\n\\n\\n\\nbehavior, in this case the behavior of smoking, which is\\n\\n\\n\\na struggle for most smokers because of nicotine\\n\\n\\n\\naddiction.  ']",[1232],['is\\n\\n\\n\\na']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,170,1,['FAC'],11,18,['And so developing treatments to help smokers\\n\\n\\n\\novercome their nicotine dependence.\\n\\n\\n\\nQ    '],[1259],['smokers\\n\\n\\n\\novercome']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,171,1,['PRODUCT'],11,18,['And so developing treatments to help smokers\\n\\n\\n\\novercome their nicotine dependence.\\n\\n\\n\\nQ    '],[1259],['dependence.\\n\\n\\n\\nQ    ']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,172,1,['ORG'],11,18,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1270],['you\\n\\n\\n\\ndeveloped']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,173,1,['CARDINAL'],11,18,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1270],['quit\\n\\n\\n\\nline']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,174,1,['LOC'],11,18,"['In addition to, and you mentioned that you\\n\\n\\n\\ndeveloped and headed up the stop, or the smokers quit\\n\\n\\n\\nline for the state of New York.\\n\\n\\n\\nA    ']",[1270],['New York.\\n\\n\\n\\nA']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,175,1,['PERSON'],11,18,"[""That's right.\\n\\n\\n\\nQ    ""]",[1296],['right.\\n\\n\\n\\nQ    ']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,176,1,['ORG'],11,18,"['In addition to assisting smokers trying to quit\\n\\n\\n\\nsmoking, have you also done research into cigarette\\n\\n\\n\\ndesign, the qualities of cigarettes that make them\\n\\n\\n\\naddictive, youth marketing, and other topics, all\\n\\n\\n\\nrelated to cigarettes?\\n\\n\\n\\nA    Yes.  ']",[1300],['quit\\n\\n\\n\\nsmoking']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,177,1,['PERSON'],11,18,"['In addition to assisting smokers trying to quit\\n\\n\\n\\nsmoking, have you also done research into cigarette\\n\\n\\n\\ndesign, the qualities of cigarettes that make them\\n\\n\\n\\naddictive, youth marketing, and other topics, all\\n\\n\\n\\nrelated to cigarettes?\\n\\n\\n\\nA    Yes.  ']",[1300],['cigarettes?\\n\\n\\n\\nA    ']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,178,1,['ORG'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['you\\n\\n\\n\\nknow']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,179,1,['PERSON'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['what\\n\\n\\n\\nproducts']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,180,1,['ORG'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['on\\n\\n\\n\\ntheir']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,181,1,['PERSON'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],"[""making.\\n\\n\\n\\nI've""]"
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,182,1,['DATE'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['hard\\n\\n\\n\\nto']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,183,1,['ORG'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['deliver\\n\\n\\n\\nnicotine']
[ 176.    2. 1300.    9.   52.   32.   33.  157.],8,184,1,['PERSON'],11,18,"[""you\\n\\n\\n\\nknow, teenagers and why they take up smoking, and what\\n\\n\\n\\nproducts they select, and the effects of marketing on\\n\\n\\n\\ntheir decision making.\\n\\n\\n\\nI've done studies on product design and how it\\n\\n\\n\\nimpacts the exposures that smokers get and why it's hard\\n\\n\\n\\nto quit, so how the product is engineered to deliver\\n\\n\\n\\nnicotine, how it's basically engineered to make it hard\\n\\n\\n\\nto quit deliberately.  ""]",[1359],['hard\\n\\n\\n\\nto']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,185,1,['CARDINAL'],11,13,"[""think we're one of the few in the country\\n\\n\\n\\nactually outside the cigarette industry where we started\\n\\n\\n\\nto collect the products from all over the country,\\n\\n\\n\\nactually all over the world, comparing the product\\n\\n\\n\\ndesigns across different companies, different brands,\\n\\n\\n\\nhow the product brands changed year to year, and how\\n\\n\\n\\nsome of those design changes affected how people""]",[1433],['one']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,186,2,['DATE'],11,13,"[""think we're one of the few in the country\\n\\n\\n\\nactually outside the cigarette industry where we started\\n\\n\\n\\nto collect the products from all over the country,\\n\\n\\n\\nactually all over the world, comparing the product\\n\\n\\n\\ndesigns across different companies, different brands,\\n\\n\\n\\nhow the product brands changed year to year, and how\\n\\n\\n\\nsome of those design changes affected how people""]",[1433],['year to year']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,187,2,['ORG'],11,13,['smoked.\\n\\n\\n\\nAnd that lab is still in existence today.  '],[1489],['smoked.\\n\\n\\n\\nAnd']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,188,3,['DATE'],11,13,['smoked.\\n\\n\\n\\nAnd that lab is still in existence today.  '],[1489],['today']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,189,3,['PERSON'],11,13,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1499],['I\\n\\n\\n\\nset']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,190,3,['ORG'],11,13,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1499],['the National Cancer\\n\\n\\n\\nInstitute']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,191,4,['DATE'],11,13,"[""I\\n\\n\\n\\nset it up with funding from the National Cancer\\n\\n\\n\\nInstitute, really started in the mid 90's, and that\\n\\n\\n\\nfunding has continued.\\n\\n\\n\\nWe just got renewed for funding.  ""]",[1499],"[""the mid 90's""]"
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,192,4,['ORG'],11,13,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['related\\n\\n\\n\\nto']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,193,4,['NORP'],11,13,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['journals?\\n\\nQ']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,194,5,['PERSON'],11,13,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['Robert Patterson']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,195,5,['PERSON'],11,13,"['How many of your studies specifically related\\n\\n\\n\\nto cigarettes and nicotine addiction have been published\\n\\n\\n\\nin scientific and medical journals?\\n\\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\\n\\nA    ']",[1545],['jury?\\n\\nA    ']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,196,6,['ORG'],11,13,"['I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\\n\\nA    ']",[1581],['Detroit Receiving Hospital']
[ 193.    5. 1545.    7.   53.   18.   60.  139.],9,197,7,['DATE'],11,13,"['I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\\n\\nA    ']",[1581],"['Jan 12, 1979']"
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,198,0,['PERSON'],11,16,"[""So I've published about 420\\n\\n\\n\\npeer-reviewed scientific articles, many chapters in\\n\\n\\n\\nbooks, and that kind of thing as well.\\n\\n\\n\\nQ    ""]",[1625],['well.\\n\\n\\n\\nQ    ']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,199,0,['NORP'],11,16,"['for\\n\\n\\n\\nscientists and public health officials like yourself,\\n\\n\\n\\nhave']",[1665],['for\\n\\n\\n\\nscientists']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,200,0,['PERSON'],11,16,"['you also published chapters in books related\\n\\n\\n\\nspecifically to cigarette design, nicotine addiction?\\n\\n\\n\\nA    ']",[1672],['related\\n\\n\\n\\nspecifically']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,201,0,['PERSON'],11,16,"['you also published chapters in books related\\n\\n\\n\\nspecifically to cigarette design, nicotine addiction?\\n\\n\\n\\nA    ']",[1672],['addiction?\\n\\n\\n\\nA    ']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,202,0,['PERSON'],11,16,"[""I've been invited to do chapters\\n\\n\\n\\noccasionally for books.  ""]",[1689],['chapters\\n\\n\\n\\noccasionally']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,203,1,['CARDINAL'],11,16,"[""I've probably done about 30 of\\n\\n\\n\\nthose.  ""]",[1700],['about 30']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,204,1,['ORG'],11,16,"['Those include monographs, you know, the National\\n\\n\\n\\nCancer Institute, the Surgeon General.  ']",[1709],['the National\\n\\n\\n\\nCancer Institute']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,205,2,['ORG'],11,16,"['Those include monographs, you know, the National\\n\\n\\n\\nCancer Institute, the Surgeon General.  ']",[1709],['the Surgeon General']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,206,2,['ORG'],11,16,"[""I've written\\n\\n\\n\\nsections of Surgeon Generals' reports in the past.  ""]",[1725],['written\\n\\n\\n\\nsections']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,207,3,['ORG'],11,16,"[""I've written\\n\\n\\n\\nsections of Surgeon Generals' reports in the past.  ""]",[1725],"[""Surgeon Generals'""]"
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,208,3,['ORG'],11,16,"[""I've\\n\\n\\n\\ndone chapters for encyclopedias on different aspects of\\n\\n\\n\\ncigarette smoking, including cigarette design, tobacco\\n\\n\\n\\nproduct marketing.\\n\\n\\n\\nQ    ""]",[1738],['tobacco\\n\\n\\n\\nproduct marketing.\\n\\n\\n\\nQ    ']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,209,3,['ORG'],11,16,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['some\\n\\n\\n\\nspecific']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,210,3,['ORG'],11,16,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['the\\n\\n\\n\\ngovernment']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,211,4,['ORG'],11,16,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['the National Cancer Institute']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,212,4,['PERSON'],11,16,"[""You mentioned receiving grants, and\\n\\n\\n\\nwe're going to talk a little bit more about some\\n\\n\\n\\nspecific studies you've done which were funded by the\\n\\n\\n\\ngovernment, but let me ask you just some examples of\\n\\n\\n\\ngrants.\\n\\n\\n\\nWhat is the National Cancer Institute, or NCI?\\n\\n\\n\\nA    ""]",[1758],['NCI?\\n\\n\\n\\nA    ']
[ 204.    6. 1709.    9.   57.   59.   41.  168.],10,213,5,['ORG'],11,16,"['The National Cancer Institute is part of our""']",[1801],['The National Cancer Institute']
